,lats,lons,first_pres
59,54.27166748046875,-130.49533081054688,0.0
60,54.226165771484375,-130.35682678222656,0.0
61,54.190834045410156,-130.38699340820312,0.0
62,54.201168060302734,-130.45433044433594,0.0
63,54.16699981689453,-130.58233642578125,0.0
64,54.12699890136719,-130.5679931640625,0.0
65,54.14783477783203,-130.4375,0.0
66,54.145668029785156,-130.35833740234375,0.0
67,54.10933303833008,-130.274169921875,0.0
68,54.07033157348633,-130.26983642578125,0.0
69,54.03150177001953,-130.23350524902344,0.0
70,53.99016571044922,-130.20849609375,0.0
71,53.92283248901367,-130.2183380126953,0.0
72,51.71183395385742,-128.23733520507812,0.0
73,50.99966812133789,-127.83116912841797,0.0
74,50.9005012512207,-127.64016723632812,0.0
75,50.72949981689453,-127.25033569335938,0.0
76,50.66749954223633,-126.77249908447266,0.0
77,49.88249969482422,-124.99283599853516,0.0
78,49.834999084472656,-124.86849975585938,0.0
79,49.736331939697266,-124.78050231933594,0.0
80,49.727333068847656,-124.6796646118164,0.0
81,49.78766632080078,-124.53866577148438,0.0
82,49.6696662902832,-124.27116394042969,0.0
83,49.50483322143555,-124.09967041015625,0.0
84,49.466331481933594,-124.49949645996094,0.0
85,49.36616516113281,-124.08283233642578,0.0
86,49.40116500854492,-123.75399780273438,0.0
87,49.250667572021484,-123.75050354003906,0.0
88,49.20066833496094,-123.43883514404297,0.0
89,49.02916717529297,-123.43616485595703,0.0
90,48.61366653442383,-123.24666595458984,0.0
91,48.654666900634766,-123.49583435058594,0.0
92,48.75833511352539,-123.34833526611328,0.0
93,48.71649932861328,-123.23916625976562,0.0
94,48.733001708984375,-123.13666534423828,0.0
95,48.772666931152344,-123.0268325805664,0.0
96,48.81966781616211,-123.10333251953125,0.0
97,49.670501708984375,-124.26966857910156,0.0
98,49.7859992980957,-124.5373306274414,0.0
99,50.02033233642578,-124.8808364868164,0.0
100,49.986167907714844,-124.982666015625,0.0
101,50.03099822998047,-125.09083557128906,0.0
102,49.9803352355957,-125.072998046875,0.0
103,49.96233367919922,-125.14649963378906,0.0
104,50.034000396728516,-125.22550201416016,0.0
105,50.25016784667969,-125.38316345214844,0.0
106,50.34600067138672,-125.43333435058594,0.0
107,50.36933517456055,-125.704833984375,0.0
108,50.458499908447266,-126.06749725341797,0.0
109,50.47999954223633,-126.16200256347656,0.0
110,50.49549865722656,-126.27333068847656,0.0
111,50.49100112915039,-126.37232971191406,0.0
112,50.503334045410156,-126.45733642578125,0.0
113,50.5081672668457,-126.5270004272461,0.0
114,50.52116775512695,-126.63783264160156,0.0
115,50.84149932861328,-127.72200012207031,0.0
116,50.90250015258789,-127.64199829101562,0.0
117,51.000831604003906,-127.83399963378906,0.0
118,50.9456672668457,-127.58599853515625,0.0
119,50.96916580200195,-127.52633666992188,0.0
120,50.8745002746582,-127.35832977294922,0.0
121,50.86399841308594,-127.27100372314453,0.0
122,50.823333740234375,-127.3604965209961,0.0
123,50.77783203125,-127.40533447265625,0.0
124,50.729331970214844,-127.25050354003906,0.0
125,50.78350067138672,-127.18966674804688,0.0
126,50.826168060302734,-127.13849639892578,0.0
127,50.78900146484375,-126.9626693725586,0.0
128,50.74150085449219,-127.03900146484375,0.0
129,50.70783233642578,-127.08999633789062,0.0
130,50.71500015258789,-126.92649841308594,0.0
131,50.66666793823242,-126.77266693115234,0.0
132,50.550167083740234,-126.76716613769531,0.0
133,50.52899932861328,-126.29149627685547,0.0
134,50.46916580200195,-125.88166809082031,0.0
135,50.40766525268555,-125.9451675415039,0.0
136,50.38333511352539,-125.5703353881836,0.0
137,49.86033248901367,-125.02733612060547,0.0
138,49.88249969482422,-124.99483489990234,0.0
139,49.920166015625,-124.9209976196289,0.0
140,49.83583450317383,-124.86900329589844,0.0
141,49.73683166503906,-124.78067016601562,0.0
142,49.72566604614258,-124.68116760253906,0.0
143,49.7061653137207,-124.72516632080078,0.0
144,49.678165435791016,-124.78900146484375,0.0
145,49.59199905395508,-124.63849639892578,0.0
146,49.65483474731445,-124.5511703491211,0.0
147,49.57316589355469,-124.4036636352539,0.0
148,49.5099983215332,-124.46333312988281,0.0
149,49.4566650390625,-124.51233673095703,0.0
150,49.48350143432617,-124.76683044433594,0.0
151,49.407833099365234,-124.36883544921875,0.0
152,49.442832946777344,-124.3375015258789,0.0
153,49.33833312988281,-124.20216369628906,0.0
154,49.3668327331543,-124.08333587646484,0.0
155,49.40216827392578,-124.15599822998047,0.0
156,49.46200180053711,-124.12466430664062,0.0
157,49.505001068115234,-124.10016632080078,0.0
158,49.39966583251953,-123.75533294677734,0.0
159,49.36316680908203,-123.77766418457031,0.0
160,49.31833267211914,-123.80049896240234,0.0
161,49.27799987792969,-123.8239974975586,0.0
162,49.23833465576172,-123.84649658203125,0.0
163,49.25,-123.74849700927734,0.0
164,49.14533233642578,-123.61566925048828,0.0
165,49.199832916259766,-123.44049835205078,0.0
166,49.22633361816406,-123.34400177001953,0.0
167,49.29816818237305,-123.09700012207031,0.0
168,49.29499816894531,-123.0546646118164,0.0
169,49.29499816894531,-123.03266906738281,0.0
170,49.30533218383789,-122.94000244140625,0.0
171,49.31716537475586,-122.93683624267578,0.0
172,49.332000732421875,-122.9038314819336,0.0
173,49.34983444213867,-122.90149688720703,0.0
174,49.369667053222656,-122.88249969482422,0.0
175,49.38916778564453,-122.875,0.0
176,49.4109992980957,-122.87133026123047,0.0
177,49.44066619873047,-122.86016845703125,0.0
178,49.45683288574219,-122.87916564941406,0.0
179,49.44166564941406,-122.87699890136719,0.0
180,49.30466842651367,-122.93966674804688,0.0
181,49.290000915527344,-122.90567016601562,0.0
182,49.29833221435547,-122.982666015625,0.0
183,49.31516647338867,-123.16566467285156,0.0
184,49.297332763671875,-123.22966766357422,0.0
185,49.32466506958008,-123.23016357421875,0.0
186,49.31449890136719,-123.26599884033203,0.0
187,49.16316604614258,-123.54949951171875,0.0
188,49.002498626708984,-123.50382995605469,0.0
189,49.03033447265625,-123.43599700927734,0.0
190,49.05550003051758,-123.37349700927734,0.0
191,49.07400131225586,-123.31816864013672,0.0
192,49.016998291015625,-123.22066497802734,0.0
193,48.9726676940918,-123.29916381835938,0.0
194,48.8558349609375,-123.17766571044922,0.0
195,48.89866638183594,-123.13916778564453,0.0
196,48.861331939697266,-123.05366516113281,0.0
197,48.62916564941406,-123.24366760253906,0.0
198,48.38100051879883,-123.29949951171875,0.0
199,48.33300018310547,-123.30166625976562,0.0
200,48.32133483886719,-123.23483276367188,0.0
201,48.26016616821289,-123.71932983398438,0.0
202,48.31800079345703,-123.71866607666016,0.0
203,48.37033462524414,-123.99083709716797,0.0
204,48.313331604003906,-124.0606689453125,0.0
205,48.72516632080078,-123.41716766357422,0.0
206,48.658668518066406,-123.5018310546875,0.0
207,48.612998962402344,-123.24583435058594,0.0
208,49.029666900634766,-123.43633270263672,0.0
209,49.25,-123.74800109863281,0.0
210,49.363834381103516,-124.08283233642578,0.0
211,49.66999816894531,-124.2665023803711,0.0
212,49.46666717529297,-124.49983215332031,0.0
213,49.72600173950195,-124.6780014038086,0.0
214,50.498165130615234,-126.47283172607422,0.0
215,51.00133514404297,-127.83416748046875,0.0
216,51.27466583251953,-128.3328399658203,0.0
217,51.208831787109375,-128.46383666992188,0.0
218,51.14149856567383,-128.59783935546875,0.0
219,51.07433319091797,-128.73300170898438,0.0
220,50.99966812133789,-128.86183166503906,0.0
221,50.88333511352539,-128.66949462890625,0.0
222,50.932498931884766,-129.00067138671875,0.0
223,50.99966812133789,-129.44949340820312,0.0
224,50.939998626708984,-129.97999572753906,0.0
225,50.819332122802734,-129.21633911132812,0.0
226,50.75983428955078,-129.33566284179688,0.0
227,50.689334869384766,-129.46400451660156,0.0
228,50.68766784667969,-129.46383666992188,0.0
229,50.580665588378906,-129.69332885742188,0.0
230,50.46033477783203,-129.9166717529297,0.0
231,50.66133499145508,-129.2933349609375,0.0
232,50.66116714477539,-129.0328369140625,0.0
233,50.715999603271484,-128.6645050048828,0.0
234,50.08100128173828,-127.8828353881836,0.0
235,50.06683349609375,-127.90499877929688,0.0
236,50.05466842651367,-127.92166900634766,0.0
237,50.02199935913086,-127.96749877929688,0.0
238,49.99833297729492,-127.99800109863281,0.0
239,49.936832427978516,-128.08934020996094,0.0
240,49.87300109863281,-128.18533325195312,0.0
241,49.810001373291016,-128.27883911132812,0.0
242,49.463165283203125,-127.48933410644531,0.0
243,49.5260009765625,-127.3768310546875,0.0
244,49.59116744995117,-127.28182983398438,0.0
245,49.6533317565918,-127.1856689453125,0.0
246,49.714500427246094,-127.08983612060547,0.0
247,49.739166259765625,-127.04533386230469,0.0
248,49.34166717529297,-126.58499908447266,0.0
249,49.31383514404297,-126.63883209228516,0.0
250,49.18916702270508,-126.81900024414062,0.0
251,49.124332427978516,-126.9193344116211,0.0
252,49.05783462524414,-127.0181655883789,0.0
253,48.98966598510742,-127.11933135986328,0.0
254,48.923667907714844,-127.2161636352539,0.0
255,48.85316848754883,-127.322998046875,0.0
256,48.47850036621094,-126.71666717529297,0.0
257,48.53633499145508,-126.61016845703125,0.0
258,48.595333099365234,-126.50599670410156,0.0
259,48.653499603271484,-126.39167022705078,0.0
260,48.72600173950195,-126.32966613769531,0.0
261,48.77016830444336,-126.16999816894531,0.0
262,48.826332092285156,-126.06083679199219,0.0
263,48.88600158691406,-125.95016479492188,0.0
264,48.94049835205078,-125.84683227539062,0.0
265,48.96983337402344,-125.78983306884766,0.0
266,49.000831604003906,-125.73016357421875,0.0
267,48.8408317565918,-125.46099853515625,0.0
268,48.81116485595703,-125.51566314697266,0.0
269,48.782833099365234,-125.5703353881836,0.0
270,48.724334716796875,-125.68049621582031,0.0
271,48.66849899291992,-125.78416442871094,0.0
272,48.608333587646484,-125.89949798583984,0.0
273,48.54916763305664,-126.00800323486328,0.0
274,48.4908332824707,-126.11883544921875,0.0
275,48.37933349609375,-126.06099700927734,0.0
276,48.43183517456055,-126.22750091552734,0.0
277,48.37200164794922,-126.33450317382812,0.0
278,48.314666748046875,-126.44450378417969,0.0
279,48.31549835205078,-126.44283294677734,0.0
280,48.25,-126.66666412353516,0.0
281,48.01100158691406,-126.28666687011719,0.0
282,48.07533264160156,-126.14250183105469,0.0
283,48.13966751098633,-126.00033569335938,0.0
284,48.17599868774414,-125.93533325195312,0.0
285,48.21516799926758,-125.86399841308594,0.0
286,48.25383377075195,-125.79483032226562,0.0
287,48.309165954589844,-125.6883316040039,0.0
288,48.367000579833984,-125.58100128173828,0.0
289,48.42100143432617,-125.47783660888672,0.0
290,48.53333282470703,-125.59149932861328,0.0
291,48.384334564208984,-125.8056640625,0.0
292,48.57500076293945,-125.50066375732422,0.0
293,48.47833251953125,-125.36866760253906,0.0
294,48.39116668701172,-125.34583282470703,0.0
295,48.43616485595703,-125.15316772460938,0.0
296,48.53183364868164,-125.2558364868164,0.0
297,48.56666564941406,-125.19933319091797,0.0
298,48.59433364868164,-125.14533233642578,0.0
299,48.621334075927734,-125.09300231933594,0.0
300,48.64933395385742,-125.03983306884766,0.0
301,48.67300033569336,-124.9903335571289,0.0
302,48.592166900634766,-123.50399780273438,0.0
303,48.573665618896484,-125.50150299072266,0.0
304,48.60033416748047,-125.99949645996094,0.0
305,48.60049819946289,-126.00433349609375,0.0
306,48.624000549316406,-126.3326644897461,0.0
307,48.64950180053711,-126.66566467285156,0.0
308,48.648834228515625,-126.66366577148438,0.0
309,48.64933395385742,-126.66466522216797,0.0
310,48.65016555786133,-126.66583251953125,0.0
311,48.691001892089844,-127.16600036621094,0.0
312,48.74266815185547,-127.66616821289062,0.0
313,48.77633285522461,-128.16732788085938,0.0
314,48.81683349609375,-128.66783142089844,0.0
315,48.856998443603516,-129.16549682617188,0.0
316,48.894832611083984,-129.66799926757812,0.0
317,48.93349838256836,-130.16583251953125,0.0
318,48.970333099365234,-130.6671600341797,0.0
319,48.970001220703125,-130.66616821289062,0.0
320,48.97050094604492,-130.6649932861328,0.0
321,48.97100067138672,-130.66433715820312,0.0
322,49.04316711425781,-131.6649932861328,0.0
323,49.12200164794922,-132.6645050048828,0.0
324,49.19916534423828,-133.66600036621094,0.0
325,49.282833099365234,-134.66650390625,0.0
326,49.28900146484375,-134.67066955566406,0.0
327,49.28483200073242,-134.66616821289062,0.0
328,49.34866714477539,-135.6648406982422,0.0
329,49.43316650390625,-136.66616821289062,0.0
330,49.50033187866211,-137.66650390625,0.0
331,49.5706672668457,-138.66749572753906,0.0
332,49.567501068115234,-138.66400146484375,0.0
333,49.56700134277344,-138.66282653808594,0.0
334,49.63566589355469,-139.66600036621094,0.0
335,49.700164794921875,-140.66583251953125,0.0
336,49.767333984375,-141.66600036621094,0.0
337,49.83700180053711,-142.66616821289062,0.0
338,50.000667572021484,-143.60716247558594,0.0
339,50.00316619873047,-144.30499267578125,0.0
340,50.0004997253418,-145.00115966796875,0.0
341,50.002498626708984,-144.99884033203125,0.0
342,50.00033187866211,-145.00067138671875,0.0
343,50.00116729736328,-145.00033569335938,0.0
344,50.000999450683594,-145.00083923339844,0.0
345,50.128334045410156,-144.83782958984375,0.0
346,50.048667907714844,-144.88417053222656,0.0
347,48.648834228515625,-126.66633605957031,0.0
348,49.250064849853516,-123.75685119628906,0.0
349,49.48346710205078,-124.76516723632812,0.0
350,49.466583251953125,-124.4996337890625,0.0
351,49.44316482543945,-124.33641815185547,0.0
352,49.50994873046875,-124.4630355834961,0.0
353,49.59153366088867,-124.6382827758789,0.0
354,49.70655059814453,-124.72321319580078,0.0
355,49.726383209228516,-124.67998504638672,0.0
356,49.786468505859375,-124.53820037841797,0.0
357,49.66996765136719,-124.27161407470703,0.0
358,49.63650131225586,-124.08301544189453,0.0
359,49.50484848022461,-124.09976959228516,0.0
360,49.401634216308594,-124.1545639038086,0.0
361,49.36655044555664,-124.08294677734375,0.0
362,49.401649475097656,-123.75469970703125,0.0
363,49.31835174560547,-123.8004150390625,0.0
364,49.143150329589844,-123.6135482788086,0.0
365,49.163368225097656,-123.55013275146484,0.0
366,49.2001838684082,-123.44017028808594,0.0
367,49.07356643676758,-123.31813049316406,0.0
368,49.05514907836914,-123.37139892578125,0.0
369,49.0301513671875,-123.43641662597656,0.0
370,48.85686492919922,-123.18028259277344,0.0
371,48.77371597290039,-123.0267333984375,0.0
372,48.61724853515625,-123.24960327148438,0.0
373,48.76408386230469,-123.3420181274414,0.0
374,48.72516632080078,-123.43153381347656,0.0
375,48.736934661865234,-123.5738525390625,0.0
376,48.65833282470703,-123.50433349609375,0.0
377,49.011165618896484,-130.6393280029297,0.0
378,49.04033279418945,-130.84182739257812,0.0
379,49.05816650390625,-130.94483947753906,0.0
380,48.977500915527344,-130.95550537109375,0.0
381,48.946998596191406,-130.94833374023438,0.0
382,48.78450012207031,-130.89100646972656,0.0
383,49.05649948120117,-130.9409942626953,0.0
384,49.005001068115234,-131.03366088867188,0.0
385,49.102333068847656,-130.9478302001953,0.0
386,49.12099838256836,-130.95166015625,0.0
387,49.11000061035156,-131.07583618164062,0.0
388,49.24216842651367,-131.18865966796875,0.0
389,49.44466781616211,-130.88499450683594,0.0
390,49.20766830444336,-130.91749572753906,0.0
391,49.0898323059082,-130.4391632080078,0.0
392,49.18550109863281,-130.69717407226562,0.0
393,49.10033416748047,-130.8316650390625,0.0
394,49.26300048828125,-131.13116455078125,0.0
395,49.104000091552734,-131.260498046875,0.0
396,48.92966842651367,-131.17616271972656,0.0
397,47.56683349609375,-130.3056640625,0.0
398,47.56650161743164,-130.18116760253906,0.0
399,48.06800079345703,-130.1961669921875,0.0
400,48.098331451416016,-130.0225067138672,0.0
401,48.39699935913086,-129.50033569335938,0.0
402,48.400333404541016,-129.37632751464844,0.0
403,48.65133285522461,-123.49800109863281,0.0
404,49.304832458496094,-122.9393310546875,0.0
405,49.330833435058594,-122.90350341796875,0.0
406,49.34983444213867,-122.90233612060547,0.0
407,49.38816833496094,-122.875,0.0
408,49.441165924072266,-122.87633514404297,0.0
409,49.43983459472656,-122.85983276367188,0.0
410,49.45683288574219,-122.87767028808594,0.0
411,49.41166687011719,-122.87200164794922,0.0
412,49.36949920654297,-122.88099670410156,0.0
413,49.29783248901367,-122.98066711425781,0.0
414,49.295166015625,-123.0538330078125,0.0
415,49.29833221435547,-123.09666442871094,0.0
416,49.31533432006836,-123.16500091552734,0.0
417,49.297332763671875,-123.22933197021484,0.0
418,49.324832916259766,-123.22866821289062,0.0
419,49.31449890136719,-123.26483154296875,0.0
420,49.66550064086914,-124.26266479492188,0.0
421,49.786834716796875,-124.538330078125,0.0
422,50.02016830444336,-124.88216400146484,0.0
423,49.98649978637695,-124.9816665649414,0.0
424,49.97999954223633,-125.07183074951172,0.0
425,50.03083419799805,-125.09883117675781,0.0
426,49.96200180053711,-125.14700317382812,0.0
427,49.86000061035156,-125.0268325805664,0.0
428,49.8836669921875,-124.99333190917969,0.0
429,49.92166519165039,-124.92133331298828,0.0
430,49.6783332824707,-124.7874984741211,0.0
431,49.70633316040039,-124.72433471679688,0.0
432,49.72683334350586,-124.6798324584961,0.0
433,49.65483474731445,-124.55016326904297,0.0
434,49.59266662597656,-124.63783264160156,0.0
435,49.57400131225586,-124.40299987792969,0.0
436,49.5099983215332,-124.46333312988281,0.0
437,49.466835021972656,-124.50016784667969,0.0
438,49.408164978027344,-124.36849975585938,0.0
439,49.44300079345703,-124.33683013916016,0.0
440,49.33833312988281,-124.2020034790039,0.0
441,49.36650085449219,-124.08383178710938,0.0
442,49.40133285522461,-124.15567016601562,0.0
443,49.461666107177734,-124.12533569335938,0.0
444,49.505165100097656,-124.0999984741211,0.0
445,49.401668548583984,-123.75499725341797,0.0
446,49.36349868774414,-123.77532958984375,0.0
447,49.31816482543945,-123.7959976196289,0.0
448,49.279998779296875,-123.82416534423828,0.0
449,49.23816680908203,-123.84700012207031,0.0
450,49.25033187866211,-123.75016784667969,0.0
451,49.14433288574219,-123.61383056640625,0.0
452,49.16400146484375,-123.54949951171875,0.0
453,49.19966506958008,-123.43916320800781,0.0
454,49.22683334350586,-123.34483337402344,0.0
455,49.073001861572266,-123.31766510009766,0.0
456,49.05400085449219,-123.36949920654297,0.0
457,49.029666900634766,-123.43499755859375,0.0
458,49.003334045410156,-123.50166320800781,0.0
459,48.856834411621094,-123.18016815185547,0.0
460,48.89849853515625,-123.13999938964844,0.0
461,48.946834564208984,-123.0998306274414,0.0
462,48.916831970214844,-122.99299621582031,0.0
463,48.861331939697266,-123.0548324584961,0.0
464,48.821834564208984,-123.10266876220703,0.0
465,48.77316665649414,-123.02666473388672,0.0
466,48.7321662902832,-123.13616943359375,0.0
467,48.716835021972656,-123.23816680908203,0.0
468,48.630165100097656,-123.2431640625,0.0
469,48.56383514404297,-123.21316528320312,0.0
470,48.48683166503906,-123.15599822998047,0.0
471,48.42416763305664,-124.75366973876953,0.0
472,48.50016784667969,-124.73332977294922,0.0
473,48.54999923706055,-124.71649932861328,0.0
474,48.52366638183594,-124.49883270263672,0.0
475,48.470001220703125,-124.54683685302734,0.0
476,48.4183349609375,-124.59333038330078,0.0
477,48.24983215332031,-124.11133575439453,0.0
478,48.310001373291016,-124.06649780273438,0.0
479,48.369998931884766,-123.98999786376953,0.0
480,48.320499420166016,-123.72049713134766,0.0
481,48.26033401489258,-123.7203369140625,0.0
482,48.20349884033203,-123.71666717529297,0.0
483,48.18333435058594,-123.31733703613281,0.0
484,48.233001708984375,-123.30083465576172,0.0
485,48.333499908447266,-123.30149841308594,0.0
486,48.37966537475586,-123.30149841308594,0.0
487,48.3224983215332,-123.23516845703125,0.0
488,48.265167236328125,-123.16300201416016,0.0
489,48.21366500854492,-123.09483337402344,0.0
490,48.242000579833984,-122.97566986083984,0.0
491,48.380165100097656,-123.0425033569336,0.0
492,48.443668365478516,-122.7386703491211,0.0
493,48.55416488647461,-122.75,0.0
494,48.64950180053711,-122.7211685180664,0.0
495,48.778167724609375,-122.85983276367188,0.0
496,48.76449966430664,-123.34200286865234,0.0
497,48.724998474121094,-123.41699981689453,0.0
498,69.10413360595703,-105.0759506225586,0.0
499,69.10108184814453,-105.1408462524414,0.0
500,69.09166717529297,-105.0167465209961,0.0
501,69.10843658447266,-105.04180145263672,0.0
502,69.0226821899414,-105.73426818847656,0.0
503,69.01698303222656,-105.76388549804688,0.0
504,68.99893188476562,-105.81684875488281,0.0
505,68.981201171875,-105.90753173828125,0.0
506,68.93665313720703,-105.23332977294922,0.0
507,68.88510131835938,-105.34880065917969,0.0
508,68.82508087158203,-105.52272033691406,0.0
509,68.85160064697266,-105.42434692382812,0.0
510,68.91356658935547,-105.28233337402344,0.0
511,67.85118103027344,-115.12821960449219,0.0
512,67.87349700927734,-115.01788330078125,0.0
513,67.84429931640625,-114.90196990966797,0.0
514,69.62532043457031,-123.95668029785156,0.0
515,69.62881469726562,-124.1297836303711,0.0
516,69.58094787597656,-124.0694351196289,0.0
517,69.58173370361328,-124.18421936035156,0.0
518,69.49987030029297,-124.36121368408203,0.0
519,69.49964904785156,-124.28768157958984,0.0
520,69.69801330566406,-123.7670669555664,0.0
521,69.71086883544922,-123.63878631591797,0.0
522,68.28276824951172,-113.8956527709961,0.0
523,68.38201904296875,-113.46694946289062,0.0
524,68.42410278320312,-113.3609848022461,0.0
525,49.64066696166992,-124.89450073242188,0.0
526,49.59733200073242,-124.8594970703125,0.0
527,49.56883239746094,-124.8594970703125,0.0
528,49.539833068847656,-124.83499908447266,0.0
529,49.518001556396484,-124.81183624267578,0.0
530,49.48383331298828,-124.76966857910156,0.0
531,49.47249984741211,-124.74800109863281,0.0
532,49.471832275390625,-124.69833374023438,0.0
533,49.46233367919922,-124.66600036621094,0.0
534,49.24974822998047,-123.75578308105469,0.0
535,49.14331817626953,-123.6135482788086,0.0
536,49.16270065307617,-123.54793548583984,0.0
537,49.200016021728516,-123.44039916992188,0.0
538,49.318416595458984,-123.80113220214844,0.0
539,49.40205001831055,-123.75585174560547,0.0
540,49.505733489990234,-124.1002197265625,0.0
541,49.636634826660156,-124.08353424072266,0.0
542,49.66946792602539,-124.27149963378906,0.0
543,49.78670120239258,-124.53838348388672,0.0
544,49.72669982910156,-124.67960357666016,0.0
545,49.70671844482422,-124.72371673583984,0.0
546,49.590965270996094,-124.63794708251953,0.0
547,49.51011657714844,-124.46316528320312,0.0
548,49.46628189086914,-124.49996948242188,0.0
549,49.483001708984375,-124.76734924316406,0.0
550,49.44329833984375,-124.3376693725586,0.0
551,49.401466369628906,-124.1550521850586,0.0
552,49.366233825683594,-124.0831298828125,0.0
553,49.07334899902344,-123.31752014160156,0.0
554,49.05521774291992,-123.37235260009766,0.0
555,49.03033447265625,-123.43756866455078,0.0
556,48.85668182373047,-123.17973327636719,0.0
557,48.7724494934082,-123.02960205078125,0.0
558,48.61581802368164,-123.24913024902344,0.0
559,48.763916015625,-123.34175109863281,0.0
560,48.7247314453125,-123.43263244628906,0.0
561,48.737266540527344,-123.57465362548828,0.0
562,49.24985122680664,-123.75576782226562,0.0
563,49.44333267211914,-124.33802032470703,0.0
564,49.51051712036133,-124.46361541748047,0.0
565,49.466732025146484,-124.49980163574219,0.0
566,49.483516693115234,-124.7665023803711,0.0
567,49.591617584228516,-124.63839721679688,0.0
568,49.70669937133789,-124.72381591796875,0.0
569,49.727149963378906,-124.68084716796875,0.0
570,49.786651611328125,-124.53938293457031,0.0
571,49.67020034790039,-124.27239990234375,0.0
572,49.63631820678711,-124.08336639404297,0.0
573,49.50528335571289,-124.09819793701172,0.0
574,49.40171813964844,-124.15548706054688,0.0
575,49.366798400878906,-124.08318328857422,0.0
576,49.40208435058594,-123.75763702392578,0.0
577,49.3184814453125,-123.80148315429688,0.0
578,49.143951416015625,-123.6141128540039,0.0
579,49.16386795043945,-123.54983520507812,0.0
580,49.199684143066406,-123.44036865234375,0.0
581,49.07323455810547,-123.3179702758789,0.0
582,49.05361557006836,-123.373046875,0.0
583,49.02983474731445,-123.43848419189453,0.0
584,48.85653305053711,-123.1794662475586,0.0
585,48.77465057373047,-123.02539825439453,0.0
586,48.615516662597656,-123.24849700927734,0.0
587,48.76340103149414,-123.24217987060547,0.0
588,48.72515106201172,-123.43025207519531,0.0
589,48.73738479614258,-123.57451629638672,0.0
590,48.64983367919922,-123.49933624267578,0.0
591,48.71649932861328,-123.23883056640625,0.0
592,48.62983322143555,-123.24299621582031,0.0
593,48.56533432006836,-123.21299743652344,0.0
594,48.48699951171875,-123.15350341796875,0.0
595,48.42449951171875,-124.75016784667969,0.0
596,48.5,-124.74099731445312,0.0
597,48.550498962402344,-124.72083282470703,0.0
598,48.52466583251953,-124.50333404541016,0.0
599,48.47249984741211,-124.54283142089844,0.0
600,48.41849899291992,-124.59366607666016,0.0
601,48.24983215332031,-124.11150360107422,0.0
602,48.30950164794922,-124.06632995605469,0.0
603,48.36933517456055,-123.98833465576172,0.0
604,48.31966781616211,-123.72000122070312,0.0
605,48.259334564208984,-123.71783447265625,0.0
606,48.204166412353516,-123.71666717529297,0.0
607,48.18316650390625,-123.31632995605469,0.0
608,48.23350143432617,-123.29883575439453,0.0
609,48.335166931152344,-123.3030014038086,0.0
